AAPL,AMZN,GOOG,META,MSFT
15.045049667358398,15.906000137329102,21.76915740966797,50.153621673583984,27.12881851196289
15.148402214050291,16.02549934387207,22.012592315673828,50.04413986206055,28.080854415893555
14.881675720214844,15.161499977111816,21.16182327270508,46.91886901855469,27.327510833740234
15.348912239074709,15.53499984741211,21.71809196472168,49.27774810791016,28.51963233947754
15.746522903442385,16.446500778198242,25.07207679748535,53.96566009521485,28.941823959350582
16.458831787109375,16.61050033569336,25.422595977783203,52.20396423339844,27.91529083251953
16.24192237854004,18.054000854492188,25.54331970214844,48.78009796142578,29.42198944091797
16.25893783569336,17.944499969482422,25.32269287109375,49.874942779541016,30.33262252807617
16.154674530029297,17.7189998626709,25.05174827575684,45.98328399658203,31.119081497192383
16.339555740356445,18.458499908447266,25.621156692504883,48.78009796142578,31.3260555267334
16.219724655151367,18.44599914550781,25.6338005065918,46.480934143066406,31.196605682373047
16.99221420288086,19.33550071716309,26.35367774963379,46.27191925048828,31.363435745239254
17.58480453491211,19.29800033569336,26.231468200683597,48.39192962646485,32.481163024902344
17.601919174194336,19.388999938964844,26.88788604736328,50.014286041259766,31.78883934020996
17.351381301879883,19.44849967956543,26.59834861755371,53.55758285522461,30.771202087402344
17.087446212768555,20.11000061035156,27.283523559570312,54.8614387512207,30.696128845214844
17.43199348449707,19.90399932861328,27.724275588989254,55.179935455322266,31.10485076904297
16.837217330932617,19.82200050354004,27.392099380493164,54.30406951904297,30.78787612915039
16.698402404785156,20.050500869750977,28.017778396606445,56.95158767700195,29.63677215576172
17.347026824951172,19.793500900268555,28.47340583801269,57.32980346679688,30.66277503967285
17.164955139160156,20.226999282836918,28.87994956970215,57.2402229309082,29.970436096191406
15.764071464538574,19.72150039672852,27.838552474975582,54.881343841552734,30.254037857055664
15.609393119812012,17.3075008392334,28.09685707092285,61.19160079956055,30.42920684814453
16.271102905273438,18.054000854492188,29.18782997131348,64.01828002929688,30.49594116210937
17.046018600463867,17.860000610351562,29.744600296020508,67.01416778564453,31.37178039550781
16.63022804260254,17.489999771118164,29.848960876464844,69.3033676147461,31.724681854248047
16.198148727416992,17.989999771118164,30.2470760345459,68.93511962890625,31.48935890197754
16.63304328918457,18.19499969482422,30.11668586730957,68.47726440429688,32.279327392578125
16.62302589416504,18.526500701904297,30.03388786315918,71.69210815429688,31.78351783752441
16.427961349487305,18.687000274658203,29.07280921936035,67.40232849121094,31.682662963867188
16.553518295288086,18.44849967956543,29.67667388916016,66.65585327148438,33.89287567138672
16.90043067932129,17.170499801635742,28.0606689453125,60.106712341308594,33.43907165527344
16.95897674560547,17.149499893188477,28.14703750610352,62.32625198364258,34.808895111083984
16.389766693115234,15.887999534606934,26.70732879638672,56.68285751342773,33.44747543334961
16.26891326904297,15.58650016784668,26.332637786865234,58.25544357299805,32.95164489746094
16.435789108276367,16.245500564575195,26.6055908203125,58.66351318359375,33.62395477294922
17.77678871154785,16.857500076293945,26.06266212463379,60.5844612121582,33.49789047241211
18.47562789916992,15.206500053405762,26.137102127075195,59.49957656860352,33.95170211791992
18.610885620117188,14.869000434875488,25.56538772583008,58.25544357299805,32.82558822631836
18.66508674621582,15.142999649047852,26.298891067504883,59.549346923828125,33.59033966064453
18.812440872192383,14.885000228881836,25.83784484863281,57.747833251953125,33.70882034301758
19.119728088378903,15.24549961090088,27.05026054382324,60.236106872558594,33.93732452392578
20.00476455688477,15.689000129699709,27.79567527770996,63.53058242797852,34.14044570922852
20.30198097229004,15.33899974822998,27.03041076660156,63.04288101196289,34.1235237121582
20.77205467224121,16.620500564575195,27.819000244140625,65.46147155761719,34.79209899902344
20.320240020751957,16.381000518798828,27.01154899597168,63.88888931274414,35.12217330932617
20.035932540893555,16.209999084472656,27.61105728149414,64.19743347167969,35.274513244628906
20.033735275268555,16.284500122070312,28.58574867248535,66.81510162353516,35.30835723876953
20.602344512939453,16.642499923706055,28.900144577026367,66.1382827758789,35.46070098876953
21.02330017089844,16.49850082397461,28.5897216796875,64.66523742675781,35.26604080200195
21.007871627807617,17.722000122070312,29.021486282348636,66.85490417480469,35.92616653442383
20.703718185424805,17.988000869750977,29.254240036010746,69.07444763183594,37.948875427246094
21.52579689025879,16.20050048828125,29.23190689086914,74.83729553222656,37.661128997802734
21.069581985473636,15.649499893188477,28.36738586425781,72.30921173095703,36.52706146240234
20.92852783203125,15.694499969482422,28.108030319213867,72.13005065917969,36.171607971191406
21.25633430480957,15.965999603271484,27.927186965942383,72.48836517333984,36.83173751831055
21.96288299560547,16.726499557495117,28.89145851135254,74.24010467529297,38.17738342285156
22.44129943847656,16.579500198364258,28.91131019592285,74.2201919555664,38.44989776611328
22.647289276123047,17.000999450683594,28.248279571533203,73.5135269165039,38.21995162963867
21.73253059387207,17.297500610351562,28.88252830505371,75.59371948242188,38.54357147216797
22.37042999267578,16.566499710083008,28.938108444213867,77.0667953491211,39.88911056518555
22.33941650390625,16.38800048828125,28.781782150268555,75.7231216430664,39.82098388671875
22.383712768554688,16.225000381469727,29.150022506713867,76.43973541259766,40.07645797729492
22.315053939819336,16.160499572753906,28.640342712402344,78.42040252685547,39.52290725708008
22.126789093017575,15.920499801635742,28.29195213317871,76.71842193603516,38.9693717956543
22.32612609863281,16.135000228881836,28.412052154541016,77.1563491821289,39.838008880615234
21.87207794189453,15.415499687194824,26.696908950805664,73.24479675292969,37.24061584472656
22.095779418945312,15.310500144958496,25.848268508911133,76.58903503417969,37.53868103027344
23.30511283874512,14.352999687194824,26.788225173950195,80.29158782958984,39.284461975097656
23.69493103027344,14.953499794006348,27.310806274414062,73.76236724853516,39.2163314819336
24.111330032348636,14.826000213623049,27.092941284179688,74.47898864746094,40.75774002075195
24.402740478515625,15.600500106811523,27.309812545776367,74.26000213623047,41.617862701416016
25.357044219970703,16.15250015258789,26.625940322875977,73.8917465209961,42.120304107666016
25.90872383117676,16.631500244140625,26.675071716308597,73.404052734375,41.11763000488281
26.45594596862793,16.93199920654297,26.88996315002441,77.33551025390625,40.971954345703125
25.69072914123535,15.846500396728516,26.66564178466797,74.88705444335938,41.85464859008789
24.903247833251957,15.291999816894531,26.10732650756836,75.82264709472656,40.19210815429688
23.74650764465332,14.753000259399414,24.58523368835449,74.33963775634766,38.700965881347656
25.12347984313965,15.32699966430664,26.048269271850582,81.06791687011719,41.11763000488281
25.33924865722656,15.60200023651123,26.319238662719727,79.6446304321289,40.6634521484375
23.63528060913086,15.10949993133545,25.502361297607425,76.82791900634766,39.7036361694336
24.91659545898437,14.846500396728516,24.623947143554688,77.37533569335938,40.44063568115234
23.7620849609375,14.34749984741211,24.90285301208496,73.70264434814453,38.97520065307617
25.003347396850582,15.515999794006348,26.520727157592773,77.2857437133789,40.38921356201172
25.650680541992188,15.195500373840332,25.310300827026367,75.88236236572266,35.298797607421875
26.39365768432617,18.177499771118164,26.2651424407959,75.04631042480469,35.650146484375
26.736791610717773,18.527999877929688,26.195167541503903,74.09081268310547,36.30145263671875
28.38047981262207,19.09149932861328,27.24629020690918,75.38471221923828,37.59547424316406
28.92093849182129,19.183000564575195,26.74703025817871,79.52520751953125,37.85440826416016
29.126392364501957,19.239999771118164,27.5673828125,80.0328140258789,38.02701568603516
28.70653533935547,19.13599967956543,28.45522689819336,80.5205078125,37.16394805908203
27.806528091430664,18.475500106811523,27.54405975341797,77.18622589111328,36.27497100830078
27.9047908782959,18.667499542236328,27.519243240356445,77.70378112792969,35.86933135986328
28.11696052551269,18.92449951171875,27.809568405151367,83.40690612792969,37.00859069824219
27.746227264404297,18.36750030517578,27.552000045776367,82.62062072753906,35.567237854003906
27.748464584350582,18.51300048828125,26.926189422607425,81.28689575195312,35.14435195922852
28.049949645996094,19.059999465942383,26.879039764404297,81.89404296875,35.74850082397461
28.20628547668457,19.25550079345703,26.322216033935547,83.12821197509766,35.94701385498047
28.49660873413086,19.475500106811523,26.569860458374023,82.70023345947266,37.034481048583984
29.09513282775879,22.2549991607666,28.04281997680664,81.14755249023438,41.31532669067383
27.949460983276367,21.089000701904297,26.740345001220703,78.40049743652344,41.97990036010742
27.918193817138672,20.95499992370605,26.087438583374023,77.733642578125,39.94303512573242
28.227670669555664,21.551000595092773,26.327301025390625,77.09664154052734,40.86651992797852
29.19647789001465,21.261999130249023,26.489532470703125,80.50059509277344,41.43616485595703
29.723485946655277,21.381500244140625,26.87819480895996,80.16219329833984,40.7411994934082
29.216665267944336,21.46150016784668,26.480077743530277,78.81853485107422,40.70647430419922
29.01034164428711,21.53899955749512,26.70849609375,81.66512298583984,40.272117614746094
28.90269470214844,21.53849983215332,26.70799827575684,81.77459716796875,40.48929214477539
28.61564064025879,21.363000869750977,26.28301239013672,80.67975616455078,39.81171417236328
28.617883682250977,21.81450080871582,26.78264617919922,84.34249114990234,40.15918731689453
28.42502212524414,21.905000686645508,26.45917510986328,87.59715270996094,39.31654739379883
28.355499267578125,21.885499954223636,26.046630859375,86.88053894042969,38.56950759887695
26.92695617675781,21.71949958801269,25.911272048950195,85.47714233398438,38.67374801635742
28.44072151184082,23.059499740600582,27.878952026367188,89.33894348144531,39.75090789794922
29.322065353393555,24.399999618530277,32.958892822265625,97.928466796875,41.0713005065918
27.53246688842773,26.570499420166016,31.21515274047852,93.7282485961914,39.39475631713867
27.20280265808105,26.8075008392334,31.133039474487305,93.56901550292967,40.567474365234375
25.93598175048828,26.472999572753903,31.982515335083008,94.6738052368164,40.49797058105469
25.96076202392578,26.295499801635746,32.822540283203125,93.74817657470705,40.60222244262695
26.244609832763672,26.750999450683597,32.65184783935547,94.72356414794922,41.33340072631836
23.23042869567871,23.168500900268555,29.341524124145508,81.70492553710938,36.44545364379883
25.521472930908203,25.90049934387207,31.37041282653809,90.58308410644533,38.412872314453125
24.863672256469727,25.23600006103516,30.16960334777832,87.73649597167969,38.03688049316406
25.359277725219727,26.11199951171875,30.921043395996094,91.5485382080078,37.85324478149414
26.224340438842773,26.36949920654297,31.64909553527832,93.01163482666016,38.73639678955078
25.546260833740234,26.920000076293945,30.987728118896484,92.52392578125,38.38664627075195
25.32999420166016,25.202999114990234,29.604278564453125,88.7915267944336,37.85324478149414
24.865922927856445,26.62700080871582,31.19773292541504,91.63810729980467,39.84690475463867
24.667680740356445,26.65800094604492,31.80734634399414,92.03623962402344,41.49079132080078
24.8276309967041,27.241500854492188,32.404518127441406,93.62872314453124,40.8174934387207
25.62961196899414,28.04400062561035,32.36072540283203,96.54498291015624,41.77059555053711
25.969776153564453,30.430500030517575,35.47099304199219,103.28321838378906,47.436790466308594
26.920434951782227,31.295000076293945,35.37295913696289,101.49166870117188,46.02898788452149
27.35693359375,32.782501220703125,36.39014053344727,108.24983215332033,47.55046081542969
26.268722534179688,33.662498474121094,36.59666061401367,108.4986343383789,46.91212844848633
25.721216201782227,32.165000915527344,36.09404373168945,104.63684844970705,46.62973403930664
26.63974952697754,33.949501037597656,37.62081146240234,106.44830322265624,47.703704833984375
26.76418685913086,33.2400016784668,36.95497131347656,103.75101470947266,47.84456253051758
26.929338455200195,33.63199996948242,38.159759521484375,105.68191528320312,49.21783065795898
26.28229331970215,33.11600112915039,37.296348571777344,104.92548370361328,48.6544303894043
25.189558029174805,33.78850173950195,37.72581481933594,106.2890625,49.4115104675293
24.259714126586918,33.157501220703125,37.32322311401367,105.01506805419922,48.72486114501953
24.601327896118164,34.69850158691406,38.64695358276367,106.7568588256836,49.78122329711914
23.23710250854492,31.68950080871582,36.95397186279297,102.24810791015624,48.46077728271485
22.291414260864254,30.886999130249023,35.63272476196289,97.05259704589844,46.03993225097656
21.974681854248047,28.50900077819824,34.55881118774414,94.52449798583984,44.8867416381836
22.94525718688965,29.819000244140625,36.091552734375,97.48057556152344,46.0311279296875
21.28691291809082,31.76749992370605,36.375709533691406,108.59817504882812,45.82866668701172
21.7982120513916,26.55349922180176,36.176151275634766,112.16138458251952,45.916690826416016
21.607141494750977,24.103500366210938,33.745662689208984,99.07306671142578,43.38141250610352
21.982465744018555,26.05500030517578,34.38712692260742,101.13335418701172,45.29767990112305
22.037059783935547,27.975000381469727,35.15648651123047,106.65733337402344,46.680809020996094
22.043886184692383,27.761499404907227,35.08730697631836,107.41374969482422,45.48387908935547
23.08796119689941,28.874500274658203,35.45307540893555,109.0659637451172,46.41482925415039
23.001523971557617,27.973499298095703,35.09577178955078,107.00568389892578,46.84927749633789
23.788558959960938,28.85099983215332,36.24483108520508,110.15084838867188,47.51424407958984
24.09109115600586,27.698999404907227,36.92958068847656,111.32532501220705,47.75363159179688
23.92731475830078,28.99349975585937,36.50359725952149,113.1566925048828,47.46990585327149
25.019153594970703,29.924999237060547,37.31874084472656,115.51556396484376,49.26976776123047
24.689327239990234,29.57150077819824,36.83950805664063,113.10693359375,48.28561019897461
25.48546600341797,30.74099922180176,37.4088134765625,109.99160766601562,49.074703216552734
24.31856155395508,31.395000457763672,37.51879501342773,111.76325225830078,49.99679183959961
23.902292251586918,31.309999465942383,35.98705291748047,109.5835189819336,46.20203399658203
21.32281494140625,32.97949981689453,34.487152099609375,117.02845001220705,44.21599197387695
21.33820533752441,32.954498291015625,34.90616989135742,117.25736236572266,44.27806091308594
21.1711483001709,35.6614990234375,35.59590148925781,118.95934295654295,45.26221466064453
21.395421981811523,34.76350021362305,35.14503479003906,116.79952239990234,45.09668350219727
22.06824111938477,34.837501525878906,35.0460090637207,115.4260025024414,44.66810607910156
22.96534919738769,35.61199951171875,36.46030426025391,118.81999206542967,46.71269607543945
22.409236907958984,36.277000427246094,35.94674301147461,117.91426849365234,46.23949432373047
22.805156707763672,36.38249969482422,36.25727081298828,118.00383758544922,46.08771133422852
22.23073005676269,35.7130012512207,35.776546478271484,114.06241607666016,44.364540100097656
21.94924545288086,35.79100036621094,34.632965087890625,113.8434600830078,45.70378875732422
21.06358528137207,34.56800079345703,33.25548553466797,108.4588394165039,43.239593505859375
21.94466209411621,36.28400039672852,34.795692443847656,113.6543426513672,45.67700958251953
22.125459671020508,37.29050064086914,35.11518096923828,116.6900405883789,46.69483184814453
22.608341217041016,37.060001373291016,35.877567291259766,116.73980712890624,47.980499267578125
22.876096725463867,37.2859992980957,36.88479995727539,121.34807586669922,49.91793441772461
22.1231689453125,36.77949905395508,36.746952056884766,120.65137481689452,50.67683029174805
24.269805908203125,38.387001037597656,38.46182632446289,123.72686767578124,50.51611328125
24.730318069458008,38.29899978637695,38.92662811279297,124.5629425048828,51.74822998046875
24.8338565826416,38.5620002746582,39.0575065612793,124.3141098022461,52.051795959472656
25.130674362182617,38.23149871826172,38.811668395996094,123.7865982055664,51.71139907836914
25.04553604125977,38.122501373291016,38.42201232910156,123.7865982055664,52.00786209106445
24.57845115661621,38.56449890136719,38.42549514770508,125.9464111328125,52.196533203125
24.78783416748047,38.62200164794922,38.39116287231445,125.91655731201172,51.81021881103516
23.729406356811523,38.00699996948242,37.80394744873047,126.5037841796875,50.49856185913086
26.59175491333008,38.484500885009766,38.40609359741211,127.74794006347656,51.37900161743164
26.126972198486328,39.48699951171875,38.6280403137207,129.33047485351562,51.89108276367188
26.02113342285156,40.80550003051758,38.9659423828125,128.0863494873047,52.061771392822266
25.88997840881348,41.83700180053711,38.445899963378906,128.16595458984375,51.58563232421875
26.24431800842285,41.97150039672852,38.5713119506836,128.3849334716797,51.92701721191406
26.91619110107422,41.4640007019043,38.72607803344727,127.2204132080078,51.13641357421875
26.94840431213379,40.884498596191406,39.88608169555664,129.4996795654297,51.6844367980957
27.208406448364254,41.75899887084961,40.19312286376953,131.66943359375,54.79288101196289
26.12467193603516,39.49100112915039,39.04207611083984,130.3755340576172,53.83160400390625
25.17182159423828,37.75249862670898,37.92139053344727,120.18357849121094,52.74454116821289
24.92898368835449,37.11899948120117,37.94825744628906,120.23334503173828,52.73556518554688
25.43777847290039,37.324501037597656,38.04380416870117,115.79425811767578,53.95105743408203
25.856386184692383,39.26649856567383,38.232418060302734,120.9001922607422,55.28061294555664
25.777751922607425,38.1259994506836,38.36030960083008,120.30301666259766,55.25348663330078
25.23426055908203,37.96799850463867,37.94626998901367,116.879150390625,54.46660614013672
26.353626251220703,38.43299865722656,39.27846145629883,119.11859130859376,56.049415588378906
26.786108016967773,38.04999923706055,39.70444488525391,120.00442504882812,56.60113906860352
27.07288360595703,38.52999877929688,39.54071807861328,118.4815902709961,57.46942138671875
27.00350570678711,38.60649871826172,39.06745910644531,116.3715362548828,56.971954345703125
26.83235740661621,37.85900115966797,39.15952301025391,118.13324737548828,56.34787368774414
27.5469970703125,39.79499816894531,40.0498046875,123.76667785644533,56.637306213378906
27.752826690673828,40.48600006103516,40.04085159301758,127.27017211914062,56.55590057373047
27.77133178710937,40.89400100708008,40.77238082885742,128.3251953125,56.944820404052734
28.20381164550781,41.78850173950195,40.97144317626953,131.55995178222656,59.495399475097656
29.725595474243164,41.997501373291016,39.738277435302734,130.22622680664062,57.13476943969727
30.5373649597168,40.98550033569336,40.22846221923828,133.5704803466797,57.28853225708008
31.361940383911133,41.81949996948242,40.8291130065918,133.2221221923828,58.75506210327149
31.752174377441406,42.821998596191406,41.38697052001953,133.0927276611328,58.6822624206543
31.80558013916016,42.43199920654297,41.26853561401367,135.77012634277344,58.4456787109375
32.46757507324219,42.49399948120117,41.258583068847656,136.5265350341797,58.46387481689453
32.21207427978516,42.650001525878906,41.7363166809082,137.59153747558594,58.90065383911133
32.62553405761719,42.64849853515625,42.16030883789063,139.06460571289062,58.91884994506836
32.48151016235352,42.15999984741211,41.32725524902344,137.86024475097656,58.42748260498047
32.72309494018555,42.34099960327149,40.78233337402344,139.66177368164062,59.23733139038086
33.36881256103516,44.32699966430664,41.28246688842773,141.38365173339844,59.92887496948242
33.36881256103516,44.91400146484375,41.1988639831543,140.5077667236328,59.81060028076172
32.93678283691406,44.811500549316406,41.02170181274414,138.92523193359375,59.35562896728516
32.67662048339844,44.959999084472656,41.712928771972656,141.60263061523438,59.182743072509766
33.57088851928711,45.38100051879883,43.40939331054688,145.80284118652344,61.80337524414063
34.04704666137695,47.4114990234375,45.41340255737305,151.7448272705078,63.15918350219727
34.59987258911133,46.70750045776367,46.137969970703125,149.53524780273438,62.786094665527344
35.90652084350586,47.38100051879883,46.31064987182617,149.336181640625,62.294734954833984
35.04356384277344,47.23799896240234,45.76423645019531,144.1705322265625,61.75495147705078
35.871543884277344,48.57699966430664,47.21735763549805,147.37542724609375,62.853153228759766
35.84122467041016,49.834999084472656,48.56398010253906,151.66519165039062,64.43636322021484
35.9018669128418,50.56700134277344,48.95214080810547,152.90931701660156,66.14772033691406
34.74736022949219,48.91550064086914,47.26762008666992,148.8982391357422,64.35401153564453
33.65347671508789,48.20849990844727,46.89339447021485,149.09730529785156,63.96962356567383
34.022003173828125,50.11149978637695,47.7463493347168,153.1880340576172,64.3082504272461
33.52286911010742,48.8390007019043,46.14792251586914,149.87364196777344,63.33819961547852
33.46922302246094,47.68299865722656,44.72317123413086,147.7337188720703,62.38640975952149
33.83307266235352,49.82350158691406,46.221073150634766,152.77993774414062,64.0428695678711
34.7613410949707,50.09049987792969,47.57416915893555,159.2196044921875,66.60531616210938
35.064544677734375,51.435001373291016,48.179298400878906,163.75820922851562,67.92312622070312
35.792240142822266,52.63999938964844,47.166595458984375,164.83314514160156,67.7675552368164
34.996910095214844,49.80950164794922,46.32209777832031,169.06320190429688,66.42225646972656
37.04005432128906,49.61349868774414,46.24893951416016,171.17324829101562,66.25753784179688
36.87408828735352,48.39950180053711,45.50397491455078,167.29156494140625,66.34904479980469
36.96305847167969,48.02849960327149,45.33427429199219,166.12704467773438,66.6105728149414
37.45945739746094,47.900001525878906,46.13149642944336,167.91860961914062,66.90496063232422
38.14553451538086,47.70299911499024,45.84734344482422,167.26168823242188,67.2085952758789
37.9511947631836,48.26350021362305,46.20365905761719,169.919189453125,67.72379302978516
37.81538391113281,48.89799880981445,46.235008239746094,172.69607543945312,68.78184509277344
37.4360466003418,49.339500427246094,45.79757690429688,170.8348388671875,69.28784942626953
35.91641616821289,48.23249816894531,46.402713775634766,170.3073272705078,68.27582550048828
36.11309051513672,47.54349899291992,47.00187683105469,166.8934326171875,67.94459533691406
36.171630859375,47.85499954223633,47.66374206542969,169.16275024414062,68.32181549072266
36.49008560180664,49.54949951171875,48.61970901489258,171.69082641601562,70.18950653076172
36.75935745239258,50.14699935913086,49.25072860717773,172.9250030517578,71.29353332519531
36.52287292480469,49.33050155639648,48.990455627441406,173.74114990234375,71.6799545288086
36.62355041503906,48.64550018310547,48.43707656860352,169.7997283935547,72.34236145019531
39.580867767333984,55.26399993896485,50.59237289428711,179.21536254882812,76.52852630615234
40.80079650878906,56.03300094604492,51.05318832397461,179.3248291015625,77.71536254882812
41.046180725097656,56.26750183105469,51.16117477416992,177.62286376953125,77.16336059570312
40.207252502441406,56.86449813842773,51.38163375854492,178.74755859375,76.93136596679688
41.11431884765625,57.80799865722656,51.55381774902344,180.0215606689453,76.84815216064453
39.82655334472656,58.0634994506836,50.84218215942383,174.30848693847656,77.06079864501953
